No, norma, norm_delta_time, elapsed_norm_time
451, 0.582773, 0.00300682, 1.11219
452, 0.580489, 0.00300193, 1.11519
453, 0.578215, 0.00299712, 1.11819
454, 0.575674, 0.00299089, 1.12118
455, 0.573652, 0.00298742, 1.12416
456, 0.571011, 0.00298067, 1.12715
457, 0.568779, 0.0029761, 1.13012
458, 0.566512, 0.00297133, 1.13309
459, 0.564046, 0.00296549, 1.13606
460, 0.562075, 0.00296228, 1.13902
461, 0.559465, 0.00295565, 1.14198
462, 0.557301, 0.00295139, 1.14493
463, 0.555043, 0.00294661, 1.14787
464, 0.552664, 0.00294117, 1.15082
465, 0.550754, 0.00293822, 1.15375
466, 0.548175, 0.00293164, 1.15668
467, 0.54609, 0.00292771, 1.15961
468, 0.543839, 0.00292285, 1.16254
469, 0.541561, 0.00291781, 1.16545
470, 0.53967, 0.00291485, 1.16837
471, 0.537175, 0.00290857, 1.17128
472, 0.535176, 0.00290496, 1.17418
473, 0.532939, 0.00290001, 1.17708
474, 0.530765, 0.00289537, 1.17998
475, 0.528862, 0.00289219, 1.18287
476, 0.526495, 0.0028864, 1.18576
477, 0.524588, 0.00288312, 1.18864
478, 0.522372, 0.00287807, 1.19152
479, 0.520307, 0.00287384, 1.19439
480, 0.518407, 0.00287047, 1.19726
481, 0.516167, 0.00286516, 1.20013
482, 0.514358, 0.00286221, 1.20299
483, 0.512176, 0.00285711, 1.20585
484, 0.510224, 0.00285327, 1.2087
485, 0.50834, 0.00284976, 1.21155
486, 0.50623, 0.00284492, 1.21439
487, 0.504521, 0.00284229, 1.21724
488, 0.502386, 0.00283719, 1.22007
489, 0.500549, 0.00283374, 1.22291
490, 0.4987, 0.00283015, 1.22574
491, 0.49672, 0.00282576, 1.22856
492, 0.495112, 0.00282344, 1.23139
493, 0.493043, 0.00281842, 1.2342
494, 0.49132, 0.00281533, 1.23702
495, 0.489524, 0.00281175, 1.23983
496, 0.487673, 0.00280779, 1.24264
497, 0.486168, 0.00280576, 1.24545
498, 0.484181, 0.00280088, 1.24825
499, 0.482573, 0.00279814, 1.25104
500, 0.480847, 0.00279464, 1.25384
501, 0.479125, 0.00279109, 1.25663
502, 0.477682, 0.00278911, 1.25942
503, 0.475834, 0.00278467, 1.2622
504, 0.474342, 0.00278226, 1.26499
505, 0.472704, 0.00277892, 1.26776
506, 0.471111, 0.00277576, 1.27054
507, 0.469744, 0.00277387, 1.27331
508, 0.468039, 0.00276989, 1.27608
509, 0.466664, 0.0027678, 1.27885
510, 0.465131, 0.00276469, 1.28162
511, 0.463668, 0.00276191, 1.28438
512, 0.462395, 0.0027602, 1.28714
513, 0.460833, 0.00275666, 1.2899
514, 0.459575, 0.00275488, 1.29265
515, 0.458164, 0.00275209, 1.2954
516, 0.456828, 0.00274967, 1.29815
517, 0.455668, 0.00274823, 1.3009
518, 0.454245, 0.00274512, 1.30365
519, 0.453104, 0.00274363, 1.30639
520, 0.45183, 0.00274125, 1.30913
521, 0.45062, 0.00273919, 1.31187
522, 0.449588, 0.00273813, 1.31461
523, 0.448299, 0.00273542, 1.31734
524, 0.447272, 0.00273424, 1.32008
525, 0.446146, 0.00273237, 1.32281
526, 0.445056, 0.00273065, 1.32554
527, 0.444165, 0.00273008, 1.32827
528, 0.443003, 0.00272777, 1.331
529, 0.442083, 0.00272688, 1.33373
530, 0.441114, 0.00272563, 1.33645
531, 0.440135, 0.00272425, 1.33918
532, 0.43936, 0.00272407, 1.3419
533, 0.438348, 0.00272235, 1.34462
534, 0.437525, 0.00272176, 1.34734
535, 0.43672, 0.00272122, 1.35006
536, 0.435842, 0.00272018, 1.35278
537, 0.435153, 0.00272026, 1.35551
538, 0.434313, 0.00271934, 1.35822
539, 0.43358, 0.00271904, 1.36094
540, 0.432941, 0.00271928, 1.36366
541, 0.432156, 0.00271855, 1.36638
542, 0.431547, 0.00271889, 1.3691
543, 0.43088, 0.00271881, 1.37182
544, 0.430229, 0.0027188, 1.37454
545, 0.429727, 0.00271968, 1.37726
546, 0.429053, 0.00271943, 1.37998
547, 0.428517, 0.00272002, 1.3827
548, 0.428014, 0.00272078, 1.38542
549, 0.427436, 0.00272104, 1.38814
550, 0.426996, 0.00272216, 1.39086
551, 0.42648, 0.00272277, 1.39358
552, 0.426003, 0.0027236, 1.39631
553, 0.425639, 0.00272517, 1.39903
554, 0.425118, 0.00272571, 1.40176
555, 0.424718, 0.00272705, 1.40449
556, 0.424332, 0.00272848, 1.40721
557, 0.423886, 0.00272955, 1.40994
558, 0.423543, 0.00273132, 1.41267
559, 0.423131, 0.00273268, 1.41541
560, 0.422741, 0.00273424, 1.41814
561, 0.422435, 0.00273638, 1.42088
562, 0.421998, 0.00273773, 1.42362
563, 0.421645, 0.0027397, 1.42636
564, 0.421301, 0.00274179, 1.4291
565, 0.420896, 0.00274355, 1.43184
566, 0.420566, 0.00274587, 1.43459
